CaseID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Inventory
229,Verifying integrity,Pedro Alvares,2011/02/16 06:16:00.000,2011/02/16 06:16:00.000,Variant 8,ComplianceCheck
229,Verifying integrity,Pedro Alvares,2011/02/16 06:33:00.000,2011/02/16 06:43:00.000,Variant 8,ComplianceCheck
229,Delivering the product to customers,End,2011/02/16 06:43:00.000,2011/02/16 06:43:00.000,Variant 8,Distribution
391,Create Identity,Fjodor Kowalski,2011/02/24 22:33:00.000,2011/02/24 22:59:00.000,Variant 5,OrderEntry
391,Create Identity,Elvira Lores,2011/02/25 06:27:00.000,2011/02/25 06:34:00.000,Variant 5,OrderEntry
391,Maintain product integrity,Francois de Perrier,2011/02/26 03:19:00.000,2011/02/26 03:48:00.000,Variant 5,ProductionFlows
391,Delivering the product to customers,End,2011/02/26 03:48:00.000,2011/02/26 03:48:00.000,Variant 5,Distribution
1857,Create Identity,Nico Ojenbeer,2011/09/26 19:32:00.000,2011/09/26 20:28:00.000,Variant 3,OrderEntry
1857,Combine related items,Francis Odell,2011/09/27 16:25:00.000,2011/09/27 16:32:00.000,Variant 3,Packing
1857,Delivering the product to customers,End,2011/09/27 16:32:00.000,2011/09/27 16:32:00.000,Variant 3,Distribution
1852,Create Identity,Miu Hanwan,2011/09/26 00:50:00.000,2011/09/26 01:42:00.000,Variant 3,OrderEntry
1852,Combine related items,Heinz Gutschmidt,2011/09/26 13:23:00.000,2011/09/26 13:28:00.000,Variant 3,Packing
1852,Delivering the product to customers,End,2011/09/26 13:28:00.000,2011/09/26 13:28:00.000,Variant 3,Distribution
889,Create Identity,Tesca Lobes,2011/05/10 13:39:00.000,2011/05/10 14:19:00.000,Variant 2,OrderEntry
889,Create Identity,Anne Olwada,2011/05/10 20:05:00.000,2011/05/10 20:16:00.000,Variant 2,OrderEntry
889,Maintain product integrity,Magdalena Predutta,2011/05/15 04:38:00.000,2011/05/15 04:53:00.000,Variant 2,ProductionFlows
889,Maintain product integrity,Magdalena Predutta,2011/05/15 06:14:00.000,2011/05/15 06:38:00.000,Variant 2,ProductionFlows
889,Maintain product integrity,Magdalena Predutta,2011/05/15 12:29:00.000,2011/05/15 13:27:00.000,Variant 2,ProductionFlows
889,Create Identity,Penn Osterwalder,2011/05/15 20:17:00.000,2011/05/15 20:42:00.000,Variant 2,OrderEntry
889,Create Identity,Immanuel Karagianni,2011/05/15 20:42:00.000,2011/05/15 20:42:00.000,Variant 2,OrderEntry
889,Maintain product integrity,Magdalena Predutta,2011/05/15 23:19:00.000,2011/05/16 12:22:00.000,Variant 2,ProductionFlows
889,Maintain product integrity,Karel de Groot,2011/05/17 09:11:00.000,2011/05/17 09:18:00.000,Variant 2,ProductionFlows
889,Product maintenance,Kiu Kan,2011/05/18 23:22:00.000,2011/05/18 23:35:00.000,Variant 2,Warehouse
889,Product maintenance,Carmen Finacse,2011/05/19 08:02:00.000,2011/05/19 23:57:00.000,Variant 2,Warehouse
889,Create Identity,Kim Passa,2011/05/20 07:48:00.000,2011/05/20 07:49:00.000,Variant 2,OrderEntry
889,Maintain product integrity,Magdalena Predutta,2011/05/20 14:30:00.000,2011/05/20 14:31:00.000,Variant 2,ProductionFlows
889,Product maintenance,Esmeralda Clay,2011/05/21 05:07:00.000,2011/05/21 05:07:00.000,Variant 2,Warehouse
889,Verifying integrity,Karalda Nimwada,2011/05/21 19:33:00.000,2011/05/21 19:40:00.000,Variant 2,ComplianceCheck
889,Verifying integrity,Pedro Alvares,2011/05/21 19:40:00.000,2011/05/21 19:40:00.000,Variant 2,ComplianceCheck
889,Verifying integrity,Pedro Alvares,2011/05/21 20:03:00.000,2011/05/21 20:10:00.000,Variant 2,ComplianceCheck
889,Delivering the product to customers,End,2011/05/21 20:10:00.000,2011/05/21 20:10:00.000,Variant 2,Distribution
888,Create Identity,Alberto Duport,2011/05/10 11:03:00.000,2011/05/10 11:42:00.000,Variant 2,OrderEntry
888,Create Identity,Miu Hanwan,2011/05/10 14:25:00.000,2011/05/10 14:36:00.000,Variant 2,OrderEntry
888,Maintain product integrity,Karel de Groot,2011/05/12 20:27:00.000,2011/05/12 21:00:00.000,Variant 2,ProductionFlows
888,Maintain product integrity,Magdalena Predutta,2011/05/12 23:17:00.000,2011/05/12 23:39:00.000,Variant 2,ProductionFlows
888,Maintain product integrity,Magdalena Predutta,2011/05/13 00:22:00.000,2011/05/13 06:15:00.000,Variant 2,ProductionFlows
888,Create Identity,Elvira Lores,2011/05/13 13:03:00.000,2011/05/13 13:32:00.000,Variant 2,OrderEntry
888,Create Identity,Anne Olwada,2011/05/13 13:32:00.000,2011/05/13 13:32:00.000,Variant 2,OrderEntry
888,Maintain product integrity,Magdalena Predutta,2011/05/13 15:46:00.000,2011/05/14 01:34:00.000,Variant 2,ProductionFlows
888,Maintain product integrity,Karel de Groot,2011/05/14 04:10:00.000,2011/05/14 04:22:00.000,Variant 2,ProductionFlows
888,Product maintenance,Carmen Finacse,2011/05/16 22:41:00.000,2011/05/16 22:51:00.000,Variant 2,Warehouse
888,Product maintenance,Sean Manney,2011/05/20 18:46:00.000,2011/05/22 10:12:00.000,Variant 2,Warehouse
888,Create Identity,Penn Osterwalder,2011/05/22 18:15:00.000,2011/05/22 18:16:00.000,Variant 2,OrderEntry
888,Maintain product integrity,Francois de Perrier,2011/05/23 21:26:00.000,2011/05/23 21:27:00.000,Variant 2,ProductionFlows
888,Product maintenance,Esmeralda Clay,2011/05/24 04:46:00.000,2011/05/24 04:46:00.000,Variant 2,Warehouse
888,Verifying integrity,Karalda Nimwada,2011/05/24 19:01:00.000,2011/05/24 19:04:00.000,Variant 2,ComplianceCheck
888,Verifying integrity,Karalda Nimwada,2011/05/24 19:04:00.000,2011/05/24 19:04:00.000,Variant 2,ComplianceCheck
888,Verifying integrity,Pedro Alvares,2011/05/24 19:42:00.000,2011/05/24 19:52:00.000,Variant 2,ComplianceCheck
888,Delivering the product to customers,End,2011/05/24 19:52:00.000,2011/05/24 19:52:00.000,Variant 2,Distribution
1353,Create Identity,Christian Francois,2011/07/14 03:59:00.000,2011/07/14 04:18:00.000,Variant 13,OrderEntry
1353,Combine related items,Maris Freeman,2011/07/14 14:56:00.000,2011/07/14 15:01:00.000,Variant 13,Packing
1353,Combine related items,Francis Odell,2011/07/14 15:04:00.000,2011/07/14 15:05:00.000,Variant 13,Packing
1353,Maintain product integrity,Francois de Perrier,2011/07/14 16:09:00.000,2011/07/14 16:30:00.000,Variant 13,ProductionFlows
1353,Combine related items,Miu Hanwan,2011/07/14 17:20:00.000,2011/07/14 17:27:00.000,Variant 13,Packing
1353,Maintain product integrity,Karel de Groot,2011/07/28 22:48:00.000,2011/07/28 23:07:00.000,Variant 13,ProductionFlows
1353,Delivering the product to customers,End,2011/07/28 23:07:00.000,2011/07/28 23:07:00.000,Variant 13,Distribution
1358,Create Identity,Alberto Duport,2011/07/14 12:51:00.000,2011/07/14 13:07:00.000,Variant 17,OrderEntry
1358,Combine related items,Maris Freeman,2011/07/15 05:14:00.000,2011/07/15 05:21:00.000,Variant 17,Packing
1358,Combine related items,Heinz Gutschmidt,2011/07/15 05:28:00.000,2011/07/15 05:31:00.000,Variant 17,Packing
1358,Maintain product integrity,Francois de Perrier,2011/08/14 00:00:00.000,2011/08/14 00:09:00.000,Variant 17,ProductionFlows
1358,Combine related items,Kim Passa,2011/08/14 01:02:00.000,2011/08/14 01:12:00.000,Variant 17,Packing
1358,Maintain product integrity,Francois de Perrier,2011/08/23 21:10:00.000,2011/08/23 21:41:00.000,Variant 17,ProductionFlows
1358,Combine related items,Anne Olwada,2011/08/23 22:32:00.000,2011/08/23 22:39:00.000,Variant 17,Packing
1358,Maintain product integrity,Francois de Perrier,2011/08/27 16:19:00.000,2011/08/27 16:33:00.000,Variant 17,ProductionFlows
1358,Combine related items,Fjodor Kowalski,2011/08/27 17:34:00.000,2011/08/27 17:48:00.000,Variant 17,Packing
1358,Maintain product integrity,Magdalena Predutta,2011/08/27 23:30:00.000,2011/08/27 23:50:00.000,Variant 17,ProductionFlows
1358,Maintain product integrity,Francois de Perrier,2011/08/28 19:17:00.000,2011/08/28 19:27:00.000,Variant 17,ProductionFlows
1358,Maintain product integrity,Karel de Groot,2011/08/31 23:24:00.000,2011/09/01 02:47:00.000,Variant 17,ProductionFlows
1358,Create Identity,Penn Osterwalder,2011/09/01 08:59:00.000,2011/09/01 09:15:00.000,Variant 17,OrderEntry
1358,Create Identity,Penn Osterwalder,2011/09/01 09:15:00.000,2011/09/01 09:15:00.000,Variant 17,OrderEntry
1358,Maintain product integrity,Magdalena Predutta,2011/09/02 01:47:00.000,2011/09/02 12:18:00.000,Variant 17,ProductionFlows
1358,Maintain product integrity,Magdalena Predutta,2011/09/03 08:17:00.000,2011/09/03 08:25:00.000,Variant 17,ProductionFlows
1358,Product maintenance,Carmen Finacse,2011/09/10 16:54:00.000,2011/09/10 17:24:00.000,Variant 17,Warehouse
1358,Product maintenance,Carmen Finacse,2011/10/02 23:32:00.000,2011/10/03 13:37:00.000,Variant 17,Warehouse
1358,Create Identity,Penn Osterwalder,2011/10/03 20:58:00.000,2011/10/03 20:59:00.000,Variant 17,OrderEntry
1358,Maintain product integrity,Magdalena Predutta,2011/10/04 04:22:00.000,2011/10/04 04:23:00.000,Variant 17,ProductionFlows
1358,Product maintenance,Esmeralda Clay,2011/10/10 21:41:00.000,2011/10/10 21:41:00.000,Variant 17,Warehouse
1358,Verifying integrity,Pedro Alvares,2011/10/11 11:53:00.000,2011/10/11 11:57:00.000,Variant 17,ComplianceCheck
1358,Verifying integrity,Pedro Alvares,2011/10/11 11:57:00.000,2011/10/11 11:57:00.000,Variant 17,ComplianceCheck
1358,Verifying integrity,Pedro Alvares,2011/10/11 12:52:00.000,2011/10/11 13:02:00.000,Variant 17,ComplianceCheck
1358,Delivering the product to customers,End,2011/10/11 13:02:00.000,2011/10/11 13:02:00.000,Variant 17,Distribution
881,Create Identity,Anne Olwada,2011/05/10 01:24:00.000,2011/05/10 02:01:00.000,Variant 19,OrderEntry
881,Create Identity,Miu Hanwan,2011/05/10 09:39:00.000,2011/05/10 09:51:00.000,Variant 19,OrderEntry
881,Maintain product integrity,Magdalena Predutta,2011/06/10 18:38:00.000,2011/06/10 18:58:00.000,Variant 19,ProductionFlows
881,Combine related items,Alberto Duport,2011/06/10 19:48:00.000,2011/06/10 20:03:00.000,Variant 19,Packing
881,Maintain product integrity,Francois de Perrier,2011/06/14 04:45:00.000,2011/06/14 05:07:00.000,Variant 19,ProductionFlows
881,Combine related items,Immanuel Karagianni,2011/06/14 05:49:00.000,2011/06/14 06:02:00.000,Variant 19,Packing
881,Maintain product integrity,Francois de Perrier,2011/06/30 14:21:00.000,2011/06/30 14:55:00.000,Variant 19,ProductionFlows
881,Maintain product integrity,Francois de Perrier,2011/07/02 12:12:00.000,2011/07/02 12:25:00.000,Variant 19,ProductionFlows
881,Maintain product integrity,Francois de Perrier,2011/07/02 12:52:00.000,2011/07/02 14:35:00.000,Variant 19,ProductionFlows
881,Create Identity,Alberto Duport,2011/07/02 21:20:00.000,2011/07/02 21:35:00.000,Variant 19,OrderEntry
881,Create Identity,Kim Passa,2011/07/02 21:35:00.000,2011/07/02 21:35:00.000,Variant 19,OrderEntry
881,Maintain product integrity,Karel de Groot,2011/07/03 07:32:00.000,2011/07/03 17:51:00.000,Variant 19,ProductionFlows
881,Maintain product integrity,Karel de Groot,2011/07/05 04:43:00.000,2011/07/05 04:52:00.000,Variant 19,ProductionFlows
881,Product maintenance,Sean Manney,2011/07/24 07:44:00.000,2011/07/24 08:03:00.000,Variant 19,Warehouse
881,Product maintenance,Esmeralda Clay,2011/07/24 15:41:00.000,2011/07/25 19:38:00.000,Variant 19,Warehouse
881,Create Identity,Anne Olwada,2011/07/26 03:38:00.000,2011/07/26 03:39:00.000,Variant 19,OrderEntry
881,Maintain product integrity,Magdalena Predutta,2011/07/27 11:24:00.000,2011/07/27 11:25:00.000,Variant 19,ProductionFlows
881,Product maintenance,Carmen Finacse,2011/07/30 10:06:00.000,2011/07/30 10:06:00.000,Variant 19,Warehouse
881,Verifying integrity,Karalda Nimwada,2011/07/31 00:24:00.000,2011/07/31 00:28:00.000,Variant 19,ComplianceCheck
881,Verifying integrity,Pedro Alvares,2011/07/31 00:49:00.000,2011/07/31 01:04:00.000,Variant 19,ComplianceCheck
881,Verifying integrity,Pedro Alvares,2011/07/31 01:04:00.000,2011/07/31 01:04:00.000,Variant 19,ComplianceCheck
881,Verifying integrity,Karalda Nimwada,2011/07/31 02:06:00.000,2011/07/31 02:20:00.000,Variant 19,ComplianceCheck
881,Delivering the product to customers,End,2011/07/31 02:20:00.000,2011/07/31 02:20:00.000,Variant 19,Distribution
1347,Create Identity,Clement Duchot,2011/07/13 19:03:00.000,2011/07/13 19:35:00.000,Variant 4,OrderEntry
1347,Combine related items,Heinz Gutschmidt,2011/07/14 06:54:00.000,2011/07/14 07:01:00.000,Variant 4,Packing
1347,Combine related items,Heinz Gutschmidt,2011/07/14 07:06:00.000,2011/07/14 07:07:00.000,Variant 4,Packing
1347,Maintain product integrity,Francois de Perrier,2011/07/16 06:19:00.000,2011/07/16 06:37:00.000,Variant 4,ProductionFlows
1347,Delivering the product to customers,End,2011/07/16 06:37:00.000,2011/07/16 06:37:00.000,Variant 4,Distribution
1457,Create Identity,Clement Duchot,2011/07/29 02:30:00.000,2011/07/29 03:23:00.000,Variant 4,OrderEntry
1457,Combine related items,Heinz Gutschmidt,2011/07/30 02:20:00.000,2011/07/30 02:29:00.000,Variant 4,Packing
1457,Combine related items,Heinz Gutschmidt,2011/07/30 02:32:00.000,2011/07/30 02:33:00.000,Variant 4,Packing
1457,Maintain product integrity,Karel de Groot,2011/08/07 22:16:00.000,2011/08/07 22:52:00.000,Variant 4,ProductionFlows
1457,Delivering the product to customers,End,2011/08/07 22:52:00.000,2011/08/07 22:52:00.000,Variant 4,Distribution
1558,Create Identity,Elvira Lores,2011/08/12 13:25:00.000,2011/08/12 13:37:00.000,Variant 4,OrderEntry
1558,Combine related items,Francis Odell,2011/08/13 08:19:00.000,2011/08/13 08:23:00.000,Variant 4,Packing
1558,Combine related items,Francis Odell,2011/08/13 08:27:00.000,2011/08/13 08:29:00.000,Variant 4,Packing
1558,Maintain product integrity,Karel de Groot,2011/08/20 00:11:00.000,2011/08/20 00:36:00.000,Variant 4,ProductionFlows
1558,Delivering the product to customers,End,2011/08/20 00:36:00.000,2011/08/20 00:36:00.000,Variant 4,Distribution
387,Create Identity,Fjodor Kowalski,2011/02/24 06:03:00.000,2011/02/24 06:44:00.000,Variant 1,OrderEntry
387,Combine related items,Francis Odell,2011/02/25 05:35:00.000,2011/02/25 05:40:00.000,Variant 1,Packing
387,Combine related items,Francis Odell,2011/02/25 05:45:00.000,2011/02/25 05:47:00.000,Variant 1,Packing
387,Maintain product integrity,Francois de Perrier,2011/02/27 22:51:00.000,2011/02/27 23:08:00.000,Variant 1,ProductionFlows
387,Maintain product integrity,Magdalena Predutta,2011/02/28 08:22:00.000,2011/02/28 08:47:00.000,Variant 1,ProductionFlows
387,Maintain product integrity,Francois de Perrier,2011/02/28 10:54:00.000,2011/02/28 14:27:00.000,Variant 1,ProductionFlows
387,Create Identity,Nico Ojenbeer,2011/02/28 21:36:00.000,2011/02/28 21:45:00.000,Variant 1,OrderEntry
387,Create Identity,Anne Olwada,2011/02/28 21:45:00.000,2011/02/28 21:45:00.000,Variant 1,OrderEntry
387,Maintain product integrity,Magdalena Predutta,2011/03/01 01:31:00.000,2011/03/01 13:24:00.000,Variant 1,ProductionFlows
387,Maintain product integrity,Karel de Groot,2011/03/03 10:08:00.000,2011/03/03 10:19:00.000,Variant 1,ProductionFlows
387,Product maintenance,Karen Clarens,2011/03/05 04:19:00.000,2011/03/05 04:53:00.000,Variant 1,Warehouse
387,Product maintenance,Sean Manney,2011/03/06 01:22:00.000,2011/03/07 04:42:00.000,Variant 1,Warehouse
387,Create Identity,Anna Kaufmann,2011/03/07 12:32:00.000,2011/03/07 12:33:00.000,Variant 1,OrderEntry
387,Maintain product integrity,Magdalena Predutta,2011/03/08 01:21:00.000,2011/03/08 01:22:00.000,Variant 1,ProductionFlows
387,Product maintenance,Sean Manney,2011/03/10 09:49:00.000,2011/03/10 09:49:00.000,Variant 1,Warehouse
387,Verifying integrity,Karalda Nimwada,2011/03/11 00:04:00.000,2011/03/11 00:10:00.000,Variant 1,ComplianceCheck
387,Verifying integrity,Karalda Nimwada,2011/03/11 00:10:00.000,2011/03/11 00:10:00.000,Variant 1,ComplianceCheck
387,Verifying integrity,Pedro Alvares,2011/03/11 01:13:00.000,2011/03/11 01:23:00.000,Variant 1,ComplianceCheck
387,Delivering the product to customers,End,2011/03/11 01:23:00.000,2011/03/11 01:23:00.000,Variant 1,Distribution
386,Create Identity,Anna Kaufmann,2011/02/24 05:28:00.000,2011/02/24 05:38:00.000,Variant 14,OrderEntry
386,Combine related items,Maris Freeman,2011/02/24 22:43:00.000,2011/02/24 22:49:00.000,Variant 14,Packing
386,Combine related items,Maris Freeman,2011/02/24 22:57:00.000,2011/02/24 22:58:00.000,Variant 14,Packing
386,Maintain product integrity,Karel de Groot,2011/03/04 12:55:00.000,2011/03/04 13:10:00.000,Variant 14,ProductionFlows
386,Combine related items,Alberto Duport,2011/03/04 13:56:00.000,2011/03/04 14:01:00.000,Variant 14,Packing
386,Maintain product integrity,Magdalena Predutta,2011/03/29 08:56:00.000,2011/03/29 09:22:00.000,Variant 14,ProductionFlows
386,Combine related items,Penn Osterwalder,2011/03/29 10:12:00.000,2011/03/29 10:27:00.000,Variant 14,Packing
386,Maintain product integrity,Francois de Perrier,2011/04/21 03:24:00.000,2011/04/21 03:55:00.000,Variant 14,ProductionFlows
386,Combine related items,Kim Passa,2011/04/21 04:49:00.000,2011/04/21 05:04:00.000,Variant 14,Packing
386,Maintain product integrity,Magdalena Predutta,2011/05/10 18:05:00.000,2011/05/10 18:22:00.000,Variant 14,ProductionFlows
386,Combine related items,Miu Hanwan,2011/05/10 19:15:00.000,2011/05/10 19:26:00.000,Variant 14,Packing
386,Maintain product integrity,Magdalena Predutta,2011/05/17 08:00:00.000,2011/05/17 08:21:00.000,Variant 14,ProductionFlows
386,Maintain product integrity,Karel de Groot,2011/05/17 13:54:00.000,2011/05/17 14:21:00.000,Variant 14,ProductionFlows
386,Maintain product integrity,Karel de Groot,2011/05/18 01:35:00.000,2011/05/18 03:08:00.000,Variant 14,ProductionFlows
386,Create Identity,Christian Francois,2011/05/18 10:10:00.000,2011/05/18 10:40:00.000,Variant 14,OrderEntry
386,Create Identity,Anne Olwada,2011/05/18 10:40:00.000,2011/05/18 10:40:00.000,Variant 14,OrderEntry
386,Maintain product integrity,Magdalena Predutta,2011/05/20 02:30:00.000,2011/05/20 13:53:00.000,Variant 14,ProductionFlows
386,Maintain product integrity,Francois de Perrier,2011/05/21 09:17:00.000,2011/05/21 09:29:00.000,Variant 14,ProductionFlows
386,Product maintenance,Carmen Finacse,2011/05/22 12:24:00.000,2011/05/22 12:48:00.000,Variant 14,Warehouse
386,Product maintenance,Carmen Finacse,2011/05/28 06:42:00.000,2011/05/29 19:34:00.000,Variant 14,Warehouse
386,Create Identity,Penn Osterwalder,2011/05/30 02:55:00.000,2011/05/30 02:56:00.000,Variant 14,OrderEntry
386,Maintain product integrity,Magdalena Predutta,2011/05/30 12:51:00.000,2011/05/30 12:52:00.000,Variant 14,ProductionFlows
386,Product maintenance,Kiu Kan,2011/05/30 22:52:00.000,2011/05/30 22:52:00.000,Variant 14,Warehouse
386,Verifying integrity,Pedro Alvares,2011/05/31 12:59:00.000,2011/05/31 13:02:00.000,Variant 14,ComplianceCheck
386,Verifying integrity,Pedro Alvares,2011/05/31 13:02:00.000,2011/05/31 13:02:00.000,Variant 14,ComplianceCheck
386,Verifying integrity,Karalda Nimwada,2011/05/31 13:06:00.000,2011/05/31 13:11:00.000,Variant 14,ComplianceCheck
386,Delivering the product to customers,End,2011/05/31 13:11:00.000,2011/05/31 13:11:00.000,Variant 14,Distribution
384,Create Identity,Miu Hanwan,2011/02/23 17:47:00.000,2011/02/23 18:43:00.000,Variant 1,OrderEntry
384,Combine related items,Maris Freeman,2011/02/24 17:13:00.000,2011/02/24 17:17:00.000,Variant 1,Packing
384,Combine related items,Maris Freeman,2011/02/24 17:22:00.000,2011/02/24 17:24:00.000,Variant 1,Packing
384,Maintain product integrity,Magdalena Predutta,2011/02/25 10:40:00.000,2011/02/25 11:05:00.000,Variant 1,ProductionFlows
384,Maintain product integrity,Magdalena Predutta,2011/02/27 10:53:00.000,2011/02/27 11:05:00.000,Variant 1,ProductionFlows
384,Maintain product integrity,Magdalena Predutta,2011/02/27 21:30:00.000,2011/02/28 00:29:00.000,Variant 1,ProductionFlows
384,Create Identity,Anna Kaufmann,2011/02/28 07:16:00.000,2011/02/28 07:31:00.000,Variant 1,OrderEntry
384,Create Identity,Immanuel Karagianni,2011/02/28 07:31:00.000,2011/02/28 07:31:00.000,Variant 1,OrderEntry
384,Maintain product integrity,Karel de Groot,2011/02/28 15:35:00.000,2011/02/28 21:27:00.000,Variant 1,ProductionFlows
384,Maintain product integrity,Karel de Groot,2011/03/02 01:22:00.000,2011/03/02 01:34:00.000,Variant 1,ProductionFlows
384,Product maintenance,Karen Clarens,2011/03/03 14:13:00.000,2011/03/03 14:27:00.000,Variant 1,Warehouse
384,Product maintenance,Carmen Finacse,2011/03/04 21:44:00.000,2011/03/05 10:21:00.000,Variant 1,Warehouse
384,Create Identity,Esmana Liubiata,2011/03/05 17:52:00.000,2011/03/05 17:53:00.000,Variant 1,OrderEntry
384,Maintain product integrity,Karel de Groot,2011/03/06 05:00:00.000,2011/03/06 05:01:00.000,Variant 1,ProductionFlows
384,Product maintenance,Esmeralda Clay,2011/03/07 18:11:00.000,2011/03/07 18:11:00.000,Variant 1,Warehouse
384,Verifying integrity,Karalda Nimwada,2011/03/08 08:33:00.000,2011/03/08 08:36:00.000,Variant 1,ComplianceCheck
384,Verifying integrity,Karalda Nimwada,2011/03/08 08:36:00.000,2011/03/08 08:36:00.000,Variant 1,ComplianceCheck
384,Verifying integrity,Karalda Nimwada,2011/03/08 09:40:00.000,2011/03/08 09:53:00.000,Variant 1,ComplianceCheck
384,Delivering the product to customers,End,2011/03/08 09:53:00.000,2011/03/08 09:53:00.000,Variant 1,Distribution
383,Create Identity,Miu Hanwan,2011/02/23 15:02:00.000,2011/02/23 15:42:00.000,Variant 23,OrderEntry
383,Create Identity,Kim Passa,2011/02/23 18:13:00.000,2011/02/23 18:23:00.000,Variant 23,OrderEntry
383,Maintain product integrity,Francois de Perrier,2011/02/23 20:18:00.000,2011/02/23 20:43:00.000,Variant 23,ProductionFlows
383,Combine related items,Penn Osterwalder,2011/02/23 21:35:00.000,2011/02/23 21:40:00.000,Variant 23,Packing
383,Maintain product integrity,Francois de Perrier,2011/02/25 02:57:00.000,2011/02/25 03:20:00.000,Variant 23,ProductionFlows
383,Combine related items,Immanuel Karagianni,2011/02/25 04:12:00.000,2011/02/25 04:27:00.000,Variant 23,Packing
383,Maintain product integrity,Francois de Perrier,2011/03/04 09:01:00.000,2011/03/04 09:21:00.000,Variant 23,ProductionFlows
383,Delivering the product to customers,End,2011/03/04 09:21:00.000,2011/03/04 09:21:00.000,Variant 23,Distribution
381,Create Identity,Penn Osterwalder,2011/02/23 13:35:00.000,2011/02/23 14:16:00.000,Variant 2,OrderEntry
381,Create Identity,Penn Osterwalder,2011/02/23 18:32:00.000,2011/02/23 18:40:00.000,Variant 2,OrderEntry
381,Maintain product integrity,Karel de Groot,2011/02/24 13:52:00.000,2011/02/24 14:19:00.000,Variant 2,ProductionFlows
381,Maintain product integrity,Karel de Groot,2011/02/25 17:49:00.000,2011/02/25 18:14:00.000,Variant 2,ProductionFlows
381,Maintain product integrity,Karel de Groot,2011/02/25 18:35:00.000,2011/02/25 19:32:00.000,Variant 2,ProductionFlows
381,Create Identity,Esmana Liubiata,2011/02/26 01:21:00.000,2011/02/26 01:44:00.000,Variant 2,OrderEntry
381,Create Identity,Fjodor Kowalski,2011/02/26 01:44:00.000,2011/02/26 01:44:00.000,Variant 2,OrderEntry
381,Maintain product integrity,Francois de Perrier,2011/02/26 05:15:00.000,2011/02/26 18:33:00.000,Variant 2,ProductionFlows
381,Maintain product integrity,Francois de Perrier,2011/02/26 20:06:00.000,2011/02/26 20:16:00.000,Variant 2,ProductionFlows
381,Product maintenance,Karen Clarens,2011/02/27 13:37:00.000,2011/02/27 13:58:00.000,Variant 2,Warehouse
381,Product maintenance,Esmeralda Clay,2011/03/03 16:44:00.000,2011/03/04 01:13:00.000,Variant 2,Warehouse
381,Create Identity,Immanuel Karagianni,2011/03/04 09:18:00.000,2011/03/04 09:19:00.000,Variant 2,OrderEntry
381,Maintain product integrity,Francois de Perrier,2011/03/04 18:43:00.000,2011/03/04 18:44:00.000,Variant 2,ProductionFlows
381,Product maintenance,Sean Manney,2011/03/10 12:15:00.000,2011/03/10 12:15:00.000,Variant 2,Warehouse
381,Verifying integrity,Pedro Alvares,2011/03/11 02:39:00.000,2011/03/11 02:43:00.000,Variant 2,ComplianceCheck
381,Verifying integrity,Karalda Nimwada,2011/03/11 02:43:00.000,2011/03/11 02:43:00.000,Variant 2,ComplianceCheck
381,Verifying integrity,Karalda Nimwada,2011/03/11 02:53:00.000,2011/03/11 03:03:00.000,Variant 2,ComplianceCheck
381,Delivering the product to customers,End,2011/03/11 03:03:00.000,2011/03/11 03:03:00.000,Variant 2,Distribution
380,Create Identity,Nico Ojenbeer,2011/02/23 10:02:00.000,2011/02/23 10:11:00.000,Variant 2,OrderEntry
380,Create Identity,Elvira Lores,2011/02/23 15:25:00.000,2011/02/23 15:35:00.000,Variant 2,OrderEntry
380,Maintain product integrity,Francois de Perrier,2011/02/25 03:20:00.000,2011/02/25 03:36:00.000,Variant 2,ProductionFlows
380,Maintain product integrity,Francois de Perrier,2011/02/26 03:56:00.000,2011/02/26 04:24:00.000,Variant 2,ProductionFlows
380,Maintain product integrity,Magdalena Predutta,2011/02/26 05:34:00.000,2011/02/26 10:08:00.000,Variant 2,ProductionFlows
380,Create Identity,Anne Olwada,2011/02/26 17:10:00.000,2011/02/26 17:21:00.000,Variant 2,OrderEntry
380,Create Identity,Penn Osterwalder,2011/02/26 17:21:00.000,2011/02/26 17:21:00.000,Variant 2,OrderEntry
380,Maintain product integrity,Magdalena Predutta,2011/02/27 16:49:00.000,2011/02/27 21:21:00.000,Variant 2,ProductionFlows
380,Maintain product integrity,Magdalena Predutta,2011/02/28 01:46:00.000,2011/02/28 01:55:00.000,Variant 2,ProductionFlows
380,Product maintenance,Karen Clarens,2011/03/02 06:20:00.000,2011/03/02 06:44:00.000,Variant 2,Warehouse
380,Product maintenance,Sean Manney,2011/03/04 03:13:00.000,2011/03/04 07:25:00.000,Variant 2,Warehouse
380,Create Identity,Clement Duchot,2011/03/04 15:11:00.000,2011/03/04 15:12:00.000,Variant 2,OrderEntry
380,Maintain product integrity,Francois de Perrier,2011/03/05 00:04:00.000,2011/03/05 00:05:00.000,Variant 2,ProductionFlows
380,Product maintenance,Kiu Kan,2011/03/05 13:19:00.000,2011/03/05 13:19:00.000,Variant 2,Warehouse
380,Verifying integrity,Pedro Alvares,2011/03/06 03:55:00.000,2011/03/06 03:58:00.000,Variant 2,ComplianceCheck
380,Verifying integrity,Karalda Nimwada,2011/03/06 03:58:00.000,2011/03/06 03:58:00.000,Variant 2,ComplianceCheck
380,Verifying integrity,Pedro Alvares,2011/03/06 04:26:00.000,2011/03/06 04:34:00.000,Variant 2,ComplianceCheck
